user,timestamp,process_name,is_suspicious_process,cpu_percent,memory_mb,department
EMP-1080,2024-03-22 20:20:00,wireshark.exe,1,70.1,3059.9,Operations
EMP-1059,2024-03-22 12:16:00,excel.exe,0,87.7,85.8,Marketing
EMP-1081,2024-03-22 23:11:00,slack.exe,0,21.3,2440.2,Engineering
EMP-1058,2024-03-22 11:53:00,teams.exe,0,62.3,3210.3,Research & Development
EMP-1023,2024-03-22 13:07:00,word.exe,0,72.8,1619.8,Human Resources
EMP-1051,2024-03-22 20:44:00,chrome.exe,0,60.0,2015.3,Engineering
EMP-1052,2024-03-22 01:36:00,outlook.exe,0,23.6,1707.6,Finance
EMP-1087,2024-03-22 20:49:00,python.exe,0,41.2,3230.3,Executive
EMP-1024,2024-03-22 17:59:00,zoom.exe,0,63.1,2841.5,Sales
EMP-1028,2024-03-22 22:45:00,notepad.exe,0,5.1,867.6,Research & Development
EMP-1012,2024-03-22 23:26:00,outlook.exe,0,72.7,2415.4,Finance
EMP-1059,2024-03-22 19:20:00,putty.exe,1,74.4,2507.5,Marketing
EMP-1048,2024-03-22 10:13:00,zoom.exe,0,72.1,2489.5,Research & Development
EMP-1018,2024-03-22 18:00:00,code.exe,0,46.7,2837.9,Research & Development
EMP-1096,2024-03-22 22:04:00,zoom.exe,0,75.8,761.7,IT Security
EMP-1012,2024-03-22 11:04:00,notepad.exe,0,67.8,1612.1,Finance
EMP-1064,2024-03-22 02:30:00,chrome.exe,0,56.8,1967.0,Sales
EMP-1066,2024-03-22 21:51:00,python.exe,0,22.5,75.1,IT Security
EMP-1066,2024-03-22 15:31:00,notepad.exe,0,81.8,1858.6,IT Security
EMP-1090,2024-03-22 08:16:00,excel.exe,0,50.2,4046.7,Operations
EMP-1094,2024-03-22 21:38:00,teams.exe,0,87.2,2369.1,Sales
EMP-1090,2024-03-22 03:57:00,zoom.exe,0,28.4,2620.7,Operations
EMP-1067,2024-03-22 12:57:00,excel.exe,0,6.5,3886.3,Executive
EMP-1067,2024-03-22 17:05:00,slack.exe,0,32.6,1391.6,Executive
EMP-1072,2024-03-22 04:14:00,outlook.exe,0,96.1,1384.1,Finance
EMP-1038,2024-03-22 00:16:00,teams.exe,0,69.5,2905.9,Research & Development
EMP-1003,2024-03-22 23:39:00,chrome.exe,0,55.2,2754.7,Human Resources
EMP-1067,2024-03-22 19:10:00,excel.exe,0,0.4,166.9,Executive
EMP-1084,2024-03-22 12:30:00,excel.exe,0,89.1,500.9,Sales
EMP-1029,2024-03-22 13:29:00,word.exe,0,99.6,3080.8,Marketing
EMP-1044,2024-03-22 10:31:00,teams.exe,0,17.4,326.8,Sales
EMP-1044,2024-03-22 09:59:00,slack.exe,0,6.5,312.3,Sales
EMP-1024,2024-03-22 01:55:00,code.exe,0,75.4,660.8,Sales
EMP-1054,2024-03-22 09:24:00,outlook.exe,0,44.5,2085.9,Sales
EMP-1023,2024-03-22 22:01:00,excel.exe,0,11.1,687.3,Human Resources
EMP-1099,2024-03-22 20:48:00,python.exe,0,82.9,954.7,Marketing
EMP-1018,2024-03-22 21:42:00,code.exe,0,24.2,2162.8,Research & Development
EMP-1019,2024-03-22 07:39:00,zoom.exe,0,47.1,1681.7,Marketing
EMP-1087,2024-03-22 05:34:00,teams.exe,0,17.5,682.6,Executive
EMP-1012,2024-03-22 18:58:00,outlook.exe,0,71.6,815.0,Finance
EMP-1063,2024-03-22 03:40:00,chrome.exe,0,49.4,1192.2,Human Resources
EMP-1037,2024-03-22 14:17:00,teams.exe,0,23.5,611.5,Executive
EMP-1075,2024-03-22 00:13:00,zoom.exe,0,45.1,2812.4,Legal
EMP-1093,2024-03-22 16:29:00,slack.exe,0,77.3,966.2,Human Resources
EMP-1094,2024-03-22 14:06:00,python.exe,0,7.1,536.3,Sales
EMP-1005,2024-03-23 00:35:00,anydesk.exe,1,9.5,4069.8,Legal
EMP-1060,2024-03-23 01:31:00,teams.exe,0,21.6,2516.6,Operations
EMP-1088,2024-03-23 02:01:00,excel.exe,0,69.8,996.1,Research & Development
EMP-1039,2024-03-23 22:30:00,teams.exe,0,14.3,3315.2,Marketing
EMP-1098,2024-03-23 08:59:00,zoom.exe,0,85.0,2773.1,Research & Development
EMP-1090,2024-03-23 02:33:00,slack.exe,0,14.3,1641.2,Operations
EMP-1092,2024-03-23 16:05:00,chrome.exe,0,94.3,4071.8,Finance
EMP-1026,2024-03-23 12:30:00,chrome.exe,0,17.1,3665.4,IT Security
EMP-1034,2024-03-23 07:31:00,outlook.exe,0,24.6,712.7,Sales
EMP-1082,2024-03-23 08:31:00,chrome.exe,0,78.2,651.9,Finance
EMP-1012,2024-03-23 15:59:00,python.exe,0,0.4,3337.2,Finance
EMP-1019,2024-03-23 00:48:00,word.exe,0,96.4,3744.5,Marketing
EMP-1015,2024-03-23 16:47:00,chrome.exe,0,52.7,2266.1,Legal
EMP-1009,2024-03-23 12:16:00,outlook.exe,0,54.3,2578.3,Marketing
EMP-1028,2024-03-23 18:29:00,chrome.exe,0,80.0,3732.5,Research & Development
EMP-1021,2024-03-23 08:06:00,zoom.exe,0,23.6,3131.1,Engineering
EMP-1006,2024-03-23 18:36:00,chrome.exe,0,73.6,3795.5,IT Security
EMP-1001,2024-03-23 04:02:00,word.exe,0,64.6,340.6,Engineering
EMP-1086,2024-03-23 08:44:00,slack.exe,0,89.9,2513.5,IT Security
EMP-1093,2024-03-23 03:19:00,word.exe,0,82.2,1978.2,Human Resources
EMP-1081,2024-03-23 09:47:00,python.exe,0,78.4,2324.4,Engineering
EMP-1071,2024-03-23 02:07:00,code.exe,0,55.7,2551.5,Engineering
EMP-1041,2024-03-23 17:09:00,zoom.exe,0,61.3,1112.0,Engineering
EMP-1039,2024-03-23 21:24:00,zoom.exe,0,31.2,2439.4,Marketing
EMP-1076,2024-03-23 11:26:00,teams.exe,0,56.8,1201.3,IT Security
EMP-1060,2024-03-23 11:56:00,outlook.exe,0,87.0,1689.4,Operations
EMP-1091,2024-03-23 08:46:00,teams.exe,0,79.1,3155.1,Engineering
EMP-1004,2024-03-23 12:37:00,outlook.exe,0,7.3,765.4,Sales
EMP-1059,2024-03-23 10:07:00,code.exe,0,13.6,2841.9,Marketing
EMP-1094,2024-03-23 22:27:00,word.exe,0,63.0,2760.3,Sales
EMP-1091,2024-03-23 13:09:00,word.exe,0,58.4,1565.6,Engineering
EMP-1080,2024-03-23 20:33:00,chrome.exe,0,26.2,3106.3,Operations
EMP-1067,2024-03-23 02:57:00,tor.exe,1,0.9,2230.4,Executive
EMP-1007,2024-03-23 17:36:00,chrome.exe,0,74.5,558.7,Executive
EMP-1018,2024-03-23 18:00:00,word.exe,0,80.2,3830.8,Research & Development
EMP-1013,2024-03-23 22:42:00,outlook.exe,0,73.3,383.3,Human Resources
EMP-1091,2024-03-23 13:37:00,code.exe,0,44.1,1934.9,Engineering
EMP-1030,2024-03-23 12:18:00,word.exe,0,8.4,208.3,Operations
EMP-1026,2024-03-23 18:08:00,outlook.exe,0,83.1,1346.5,IT Security
EMP-1022,2024-03-23 12:14:00,word.exe,0,74.0,2460.0,Finance
EMP-1042,2024-03-23 07:28:00,putty.exe,1,7.0,3908.2,Finance
EMP-1089,2024-03-23 15:32:00,code.exe,0,74.6,2298.9,Marketing
EMP-1002,2024-03-23 01:34:00,python.exe,0,14.8,3860.5,Finance
EMP-1019,2024-03-23 02:17:00,slack.exe,0,83.8,756.1,Marketing
EMP-1084,2024-03-23 20:20:00,notepad.exe,0,44.5,468.6,Sales
EMP-1077,2024-03-23 14:17:00,python.exe,0,34.4,791.6,Executive
EMP-1005,2024-03-23 08:57:00,slack.exe,0,35.0,2331.1,Legal
EMP-1006,2024-03-23 06:19:00,outlook.exe,0,52.8,3945.0,IT Security
EMP-1031,2024-03-23 09:23:00,code.exe,0,5.9,3314.4,Engineering
EMP-1053,2024-03-23 06:59:00,veracrypt.exe,1,79.9,558.3,Human Resources
EMP-1088,2024-03-23 12:48:00,chrome.exe,0,81.2,3943.0,Research & Development
EMP-1069,2024-03-23 17:41:00,teams.exe,0,27.3,3782.2,Marketing
EMP-1011,2024-03-23 06:10:00,outlook.exe,0,86.7,2863.6,Engineering
EMP-1057,2024-03-23 16:08:00,chrome.exe,0,49.0,3109.3,Executive
EMP-1008,2024-03-23 10:19:00,python.exe,0,29.8,820.7,Research & Development
EMP-1020,2024-03-23 19:07:00,chrome.exe,0,60.8,831.2,Operations
EMP-1066,2024-03-23 08:08:00,nmap.exe,1,98.9,2349.1,IT Security
EMP-1002,2024-03-23 00:16:00,python.exe,0,48.6,2378.3,Finance
EMP-1070,2024-03-23 02:43:00,zoom.exe,0,68.8,3208.9,Operations
EMP-1016,2024-03-23 02:55:00,slack.exe,0,77.3,2345.3,IT Security
EMP-1072,2024-03-23 13:20:00,code.exe,0,19.1,3732.6,Finance
EMP-1022,2024-03-23 19:57:00,chrome.exe,0,15.2,2528.8,Finance
EMP-1057,2024-03-23 23:53:00,slack.exe,0,18.2,902.3,Executive
EMP-1069,2024-03-23 15:31:00,code.exe,0,59.6,3294.9,Marketing
EMP-1017,2024-03-23 16:58:00,slack.exe,0,93.1,3098.5,Executive
EMP-1065,2024-03-23 18:40:00,python.exe,0,35.1,4046.3,Legal
EMP-1034,2024-03-23 14:03:00,zoom.exe,0,82.2,3175.0,Sales
EMP-1029,2024-03-23 18:18:00,slack.exe,0,99.7,953.7,Marketing
EMP-1041,2024-03-23 16:16:00,slack.exe,0,60.1,4013.5,Engineering
EMP-1068,2024-03-23 02:23:00,python.exe,0,50.5,1970.8,Research & Development
EMP-1002,2024-03-23 06:24:00,chrome.exe,0,2.4,45.2,Finance
EMP-1084,2024-03-23 21:22:00,excel.exe,0,98.1,3610.2,Sales
EMP-1057,2024-03-23 06:00:00,nmap.exe,1,39.1,1049.3,Executive
EMP-1004,2024-03-23 16:23:00,excel.exe,0,62.2,3584.5,Sales
EMP-1062,2024-03-23 23:06:00,excel.exe,0,35.4,2143.6,Finance
EMP-1022,2024-03-23 07:47:00,python.exe,0,47.8,3738.2,Finance
EMP-1078,2024-03-23 03:57:00,teams.exe,0,79.5,2638.1,Research & Development
EMP-1045,2024-03-23 01:01:00,zoom.exe,0,50.2,3582.5,Legal
EMP-1016,2024-03-23 10:26:00,word.exe,0,22.5,3190.9,IT Security
EMP-1022,2024-03-23 10:29:00,slack.exe,0,15.8,96.8,Finance
EMP-1056,2024-03-23 02:19:00,slack.exe,0,87.1,3172.8,IT Security
EMP-1052,2024-03-23 19:51:00,zoom.exe,0,66.0,3818.5,Finance
EMP-1058,2024-03-23 09:26:00,excel.exe,0,63.6,919.9,Research & Development
EMP-1047,2024-03-23 07:28:00,teamviewer.exe,1,10.0,420.3,Executive
EMP-1039,2024-03-23 03:09:00,code.exe,0,59.2,2610.0,Marketing
EMP-1095,2024-03-23 06:36:00,slack.exe,0,59.4,2696.0,Legal
EMP-1013,2024-03-23 05:14:00,teams.exe,0,29.2,1530.4,Human Resources
EMP-1042,2024-03-23 21:01:00,outlook.exe,0,59.5,1790.2,Finance
EMP-1037,2024-03-23 11:23:00,word.exe,0,18.7,1968.5,Executive
EMP-1057,2024-03-23 19:56:00,chrome.exe,0,60.2,669.2,Executive
EMP-1082,2024-03-23 14:42:00,code.exe,0,58.9,1732.7,Finance
EMP-1041,2024-03-23 12:36:00,zoom.exe,0,74.4,2665.1,Engineering
EMP-1049,2024-03-23 04:51:00,code.exe,0,18.7,909.5,Marketing
EMP-1081,2024-03-23 18:54:00,word.exe,0,3.7,2567.1,Engineering
EMP-1043,2024-03-23 20:00:00,word.exe,0,36.6,2059.0,Human Resources
EMP-1078,2024-03-23 05:33:00,teams.exe,0,64.7,749.3,Research & Development
EMP-1056,2024-03-23 12:41:00,chrome.exe,0,61.3,3807.5,IT Security
EMP-1053,2024-03-23 18:59:00,notepad.exe,0,25.3,1958.5,Human Resources
EMP-1069,2024-03-23 09:31:00,nmap.exe,1,41.4,3022.0,Marketing
EMP-1024,2024-03-23 15:00:00,teams.exe,0,17.6,3438.0,Sales
EMP-1024,2024-03-23 23:44:00,zoom.exe,0,1.0,3648.1,Sales
EMP-1015,2024-03-23 03:09:00,python.exe,0,12.5,3060.9,Legal
EMP-1029,2024-03-23 12:25:00,excel.exe,0,92.0,330.3,Marketing
EMP-1074,2024-03-23 03:31:00,notepad.exe,0,58.7,699.5,Sales
EMP-1058,2024-03-23 21:26:00,excel.exe,0,10.3,1892.5,Research & Development
EMP-1077,2024-03-23 02:20:00,slack.exe,0,34.1,1526.2,Executive
EMP-1090,2024-03-23 20:45:00,outlook.exe,0,51.1,3129.6,Operations
EMP-1066,2024-03-23 04:59:00,notepad.exe,0,62.8,3328.5,IT Security
EMP-1032,2024-03-23 12:30:00,slack.exe,0,10.7,1509.5,Finance
EMP-1048,2024-03-23 16:28:00,teams.exe,0,99.2,2930.4,Research & Development
EMP-1001,2024-03-23 17:11:00,notepad.exe,0,0.3,3985.7,Engineering
EMP-1089,2024-03-23 04:39:00,word.exe,0,72.8,372.4,Marketing
EMP-1085,2024-03-23 02:11:00,chrome.exe,0,98.1,3799.8,Legal
EMP-1031,2024-03-23 08:51:00,python.exe,0,62.6,3726.4,Engineering
EMP-1067,2024-03-23 20:21:00,teams.exe,0,73.5,536.6,Executive
EMP-1020,2024-03-23 10:08:00,code.exe,0,36.6,3883.9,Operations
EMP-1015,2024-03-23 12:43:00,code.exe,0,59.1,3745.1,Legal
EMP-1040,2024-03-23 15:56:00,slack.exe,0,63.8,3733.3,Operations
EMP-1072,2024-03-23 08:42:00,python.exe,0,92.3,2545.7,Finance
EMP-1081,2024-03-23 23:05:00,python.exe,0,90.7,304.1,Engineering
EMP-1009,2024-03-23 10:22:00,word.exe,0,51.0,2758.3,Marketing
EMP-1065,2024-03-23 09:49:00,excel.exe,0,84.4,2848.5,Legal
EMP-1072,2024-03-23 12:27:00,excel.exe,0,53.9,3468.6,Finance
EMP-1031,2024-03-23 04:50:00,python.exe,0,16.0,2374.6,Engineering
EMP-1092,2024-03-23 22:24:00,python.exe,0,86.2,2707.3,Finance
EMP-1061,2024-03-23 18:55:00,word.exe,0,61.7,1978.8,Engineering
EMP-1040,2024-03-23 10:57:00,word.exe,0,87.4,3580.4,Operations
EMP-1041,2024-03-23 07:48:00,python.exe,0,47.2,3597.9,Engineering
EMP-1041,2024-03-23 04:36:00,python.exe,0,31.0,2733.3,Engineering
EMP-1048,2024-03-23 18:41:00,excel.exe,0,6.4,3480.3,Research & Development
EMP-1021,2024-03-23 08:26:00,outlook.exe,0,78.7,2868.1,Engineering
EMP-1048,2024-03-23 01:13:00,slack.exe,0,32.5,3438.5,Research & Development
EMP-1027,2024-03-23 01:17:00,slack.exe,0,0.6,3145.9,Executive
EMP-1073,2024-03-23 23:11:00,outlook.exe,0,77.6,2221.4,Human Resources
EMP-1097,2024-03-23 02:24:00,chrome.exe,0,40.5,978.1,Executive
EMP-1065,2024-03-23 08:03:00,notepad.exe,0,38.9,1477.8,Legal
EMP-1005,2024-03-23 10:42:00,teams.exe,0,68.9,1647.7,Legal
EMP-1013,2024-03-23 02:34:00,code.exe,0,90.8,3008.8,Human Resources
EMP-1083,2024-03-23 23:38:00,zoom.exe,0,24.5,878.7,Human Resources
EMP-1001,2024-03-23 00:20:00,nmap.exe,1,71.1,1488.4,Engineering
EMP-1013,2024-03-23 05:26:00,slack.exe,0,30.0,549.2,Human Resources
EMP-1054,2024-03-23 15:19:00,chrome.exe,0,37.7,820.3,Sales
EMP-1077,2024-03-23 17:27:00,teams.exe,0,83.5,2394.8,Executive
EMP-1002,2024-03-23 04:21:00,zoom.exe,0,62.7,3841.9,Finance
EMP-1062,2024-03-23 13:33:00,teams.exe,0,64.8,1612.8,Finance
EMP-1081,2024-03-23 18:52:00,teamviewer.exe,1,75.3,2373.5,Engineering
EMP-1084,2024-03-23 23:17:00,word.exe,0,31.1,451.1,Sales
EMP-1024,2024-03-23 15:24:00,outlook.exe,0,23.3,536.7,Sales
EMP-1009,2024-03-23 19:28:00,excel.exe,0,90.8,1767.7,Marketing
EMP-1064,2024-03-23 15:56:00,chrome.exe,0,54.9,2436.8,Sales
EMP-1026,2024-03-23 04:22:00,zoom.exe,0,24.2,24.8,IT Security
EMP-1021,2024-03-23 17:49:00,slack.exe,0,2.8,1715.9,Engineering
EMP-1006,2024-03-23 20:28:00,chrome.exe,0,74.7,623.7,IT Security
EMP-1084,2024-03-23 01:33:00,python.exe,0,77.7,428.6,Sales
EMP-1038,2024-03-23 15:23:00,excel.exe,0,94.5,1166.1,Research & Development
EMP-1008,2024-03-23 15:27:00,chrome.exe,0,17.0,917.5,Research & Development
EMP-1061,2024-03-23 11:59:00,outlook.exe,0,42.8,3609.3,Engineering
EMP-1076,2024-03-23 00:50:00,zoom.exe,0,49.1,1064.4,IT Security
EMP-1070,2024-03-23 10:36:00,excel.exe,0,54.7,2097.8,Operations
EMP-1042,2024-03-23 12:32:00,notepad.exe,0,37.8,3158.7,Finance
EMP-1014,2024-03-23 01:14:00,python.exe,0,75.9,1415.7,Sales
EMP-1014,2024-03-23 04:55:00,notepad.exe,0,79.6,3097.8,Sales
EMP-1003,2024-03-23 22:52:00,chrome.exe,0,31.4,2352.2,Human Resources
EMP-1010,2024-03-23 12:07:00,excel.exe,0,90.8,3162.3,Operations
EMP-1093,2024-03-23 03:20:00,notepad.exe,0,53.5,2510.3,Human Resources
EMP-1031,2024-03-23 00:08:00,notepad.exe,0,24.0,2870.2,Engineering
EMP-1055,2024-03-23 00:46:00,python.exe,0,13.8,322.8,Legal
EMP-1053,2024-03-23 02:08:00,notepad.exe,0,24.1,664.8,Human Resources
EMP-1053,2024-03-23 01:03:00,outlook.exe,0,31.2,1441.3,Human Resources
EMP-1052,2024-03-23 19:05:00,slack.exe,0,88.7,3727.6,Finance
EMP-1099,2024-03-23 06:30:00,slack.exe,0,2.8,3950.0,Marketing
EMP-1017,2024-03-23 23:29:00,zoom.exe,0,75.7,833.2,Executive
EMP-1008,2024-03-23 04:29:00,chrome.exe,0,34.4,855.5,Research & Development
EMP-1097,2024-03-23 09:21:00,chrome.exe,0,0.8,2298.5,Executive
EMP-1008,2024-03-23 08:10:00,code.exe,0,33.9,1210.9,Research & Development
EMP-1082,2024-03-23 11:02:00,code.exe,0,15.2,2318.5,Finance
EMP-1078,2024-03-23 13:20:00,word.exe,0,9.8,1149.9,Research & Development
EMP-1021,2024-03-23 19:55:00,chrome.exe,0,85.7,1929.5,Engineering
EMP-1069,2024-03-23 07:36:00,outlook.exe,0,83.5,1777.0,Marketing
EMP-1036,2024-03-23 11:21:00,code.exe,0,70.6,2597.0,IT Security
EMP-1024,2024-03-23 02:25:00,anydesk.exe,1,67.8,2881.4,Sales
EMP-1009,2024-03-23 14:33:00,teams.exe,0,63.6,651.6,Marketing
EMP-1092,2024-03-23 01:57:00,outlook.exe,0,91.8,2764.7,Finance
EMP-1061,2024-03-23 00:10:00,code.exe,0,61.9,1451.9,Engineering
EMP-1058,2024-03-23 06:58:00,code.exe,0,33.7,3773.4,Research & Development
EMP-1082,2024-03-23 09:56:00,python.exe,0,10.1,1260.1,Finance
EMP-1091,2024-03-23 05:01:00,zoom.exe,0,49.3,1187.9,Engineering
EMP-1084,2024-03-23 04:41:00,zoom.exe,0,24.7,999.1,Sales
EMP-1020,2024-03-23 22:30:00,teams.exe,0,93.3,2218.4,Operations
EMP-1047,2024-03-23 00:50:00,excel.exe,0,80.4,2416.0,Executive
EMP-1008,2024-03-23 07:27:00,slack.exe,0,18.0,816.6,Research & Development
EMP-1026,2024-03-23 02:33:00,teamviewer.exe,1,53.3,337.7,IT Security
EMP-1058,2024-03-23 06:04:00,chrome.exe,0,47.6,3075.5,Research & Development
EMP-1077,2024-03-23 06:53:00,code.exe,0,75.7,1974.4,Executive
EMP-1040,2024-03-23 13:28:00,code.exe,0,42.4,3501.6,Operations
EMP-1063,2024-03-23 02:30:00,teams.exe,0,69.9,1313.6,Human Resources
EMP-1030,2024-03-23 15:16:00,outlook.exe,0,23.7,784.6,Operations
EMP-1064,2024-03-23 07:40:00,excel.exe,0,72.4,575.9,Sales
EMP-1060,2024-03-23 01:37:00,excel.exe,0,59.4,189.2,Operations
EMP-1066,2024-03-23 11:34:00,code.exe,0,9.8,453.3,IT Security
EMP-1021,2024-03-23 17:13:00,zoom.exe,0,89.8,384.4,Engineering
EMP-1015,2024-03-23 15:41:00,excel.exe,0,47.0,4016.7,Legal
EMP-1043,2024-03-23 22:55:00,slack.exe,0,4.7,990.0,Human Resources
EMP-1077,2024-03-23 16:52:00,python.exe,0,24.7,2878.1,Executive
EMP-1038,2024-03-23 07:45:00,chrome.exe,0,36.8,1432.9,Research & Development
EMP-1042,2024-03-23 00:26:00,word.exe,0,21.6,952.1,Finance
EMP-1009,2024-03-23 18:56:00,chrome.exe,0,56.5,3360.7,Marketing
EMP-1048,2024-03-23 03:03:00,code.exe,0,56.7,3607.9,Research & Development
EMP-1035,2024-03-23 23:23:00,notepad.exe,0,22.9,1444.3,Legal
EMP-1094,2024-03-23 00:31:00,zoom.exe,0,85.7,3194.9,Sales
EMP-1009,2024-03-23 19:20:00,chrome.exe,0,70.9,2717.8,Marketing
EMP-1067,2024-03-23 13:58:00,chrome.exe,0,86.6,2973.6,Executive
EMP-1073,2024-03-23 19:08:00,outlook.exe,0,91.0,3946.4,Human Resources
EMP-1064,2024-03-23 18:10:00,notepad.exe,0,55.8,2420.4,Sales
EMP-1009,2024-03-23 06:18:00,teams.exe,0,65.2,2094.3,Marketing
EMP-1066,2024-03-23 10:05:00,chrome.exe,0,25.8,4072.0,IT Security
EMP-1062,2024-03-23 02:21:00,excel.exe,0,92.1,774.3,Finance
EMP-1002,2024-03-23 14:24:00,teams.exe,0,49.1,464.2,Finance
EMP-1070,2024-03-23 09:17:00,teams.exe,0,10.8,2778.6,Operations
EMP-1100,2024-03-23 15:28:00,python.exe,0,98.4,3843.6,Operations
EMP-1015,2024-03-23 04:02:00,teams.exe,0,3.4,1227.6,Legal
EMP-1055,2024-03-23 21:26:00,notepad.exe,0,95.7,3281.7,Legal
EMP-1084,2024-03-23 18:30:00,notepad.exe,0,39.5,1897.6,Sales
EMP-1050,2024-03-23 19:47:00,code.exe,0,62.2,947.7,Operations
EMP-1017,2024-03-23 07:03:00,teams.exe,0,81.2,610.4,Executive
EMP-1005,2024-03-23 17:19:00,zoom.exe,0,4.2,2663.2,Legal
EMP-1092,2024-03-23 05:03:00,excel.exe,0,62.1,3457.2,Finance
EMP-1085,2024-03-23 02:51:00,zoom.exe,0,72.2,185.3,Legal
EMP-1077,2024-03-23 14:49:00,zoom.exe,0,8.2,763.4,Executive
EMP-1082,2024-03-23 16:30:00,teams.exe,0,74.4,446.1,Finance
EMP-1085,2024-03-23 17:29:00,code.exe,0,88.6,3657.4,Legal
EMP-1033,2024-03-23 11:56:00,python.exe,0,40.4,597.0,Human Resources
EMP-1073,2024-03-23 14:12:00,notepad.exe,0,37.3,2520.5,Human Resources
EMP-1034,2024-03-23 19:18:00,teams.exe,0,11.3,3783.8,Sales
EMP-1019,2024-03-23 09:08:00,word.exe,0,68.4,3345.6,Marketing
EMP-1035,2024-03-23 06:14:00,outlook.exe,0,12.9,1498.3,Legal
EMP-1034,2024-03-23 11:39:00,outlook.exe,0,35.7,1722.1,Sales
EMP-1095,2024-03-23 11:57:00,code.exe,0,98.3,2894.6,Legal
EMP-1062,2024-03-23 19:33:00,teams.exe,0,88.3,3230.5,Finance
EMP-1013,2024-03-23 03:14:00,chrome.exe,0,52.1,3951.0,Human Resources
EMP-1071,2024-03-23 21:10:00,chrome.exe,0,35.5,1839.3,Engineering
EMP-1093,2024-03-23 13:29:00,outlook.exe,0,35.7,3009.8,Human Resources
EMP-1060,2024-03-23 16:04:00,zoom.exe,0,87.1,125.6,Operations
EMP-1080,2024-03-23 08:05:00,code.exe,0,4.6,911.0,Operations
EMP-1078,2024-03-23 22:27:00,code.exe,0,74.8,3501.3,Research & Development
EMP-1059,2024-03-23 04:00:00,slack.exe,0,33.2,709.5,Marketing
EMP-1077,2024-03-23 10:57:00,anydesk.exe,1,71.3,1165.1,Executive
EMP-1099,2024-03-23 18:34:00,outlook.exe,0,36.7,342.7,Marketing
EMP-1066,2024-03-23 17:19:00,excel.exe,0,17.9,1393.0,IT Security
EMP-1022,2024-03-23 21:51:00,teams.exe,0,81.7,3838.0,Finance
EMP-1066,2024-03-23 14:37:00,chrome.exe,0,63.0,2284.3,IT Security
EMP-1051,2024-03-23 08:04:00,word.exe,0,0.5,3767.3,Engineering
EMP-1001,2024-03-23 05:44:00,code.exe,0,28.0,510.9,Engineering
EMP-1097,2024-03-23 13:10:00,tor.exe,1,37.3,554.9,Executive
EMP-1047,2024-03-23 04:34:00,slack.exe,0,72.7,1300.5,Executive
EMP-1069,2024-03-23 05:11:00,outlook.exe,0,25.3,3846.0,Marketing
EMP-1024,2024-03-23 00:17:00,chrome.exe,0,96.3,3291.1,Sales
EMP-1034,2024-03-23 00:18:00,word.exe,0,41.1,4060.3,Sales
EMP-1085,2024-03-23 10:55:00,word.exe,0,7.3,1719.4,Legal
EMP-1027,2024-03-23 12:39:00,word.exe,0,92.3,2567.7,Executive
EMP-1026,2024-03-23 22:29:00,zoom.exe,0,10.0,2067.7,IT Security
EMP-1051,2024-03-23 11:04:00,code.exe,0,20.9,1453.2,Engineering
EMP-1002,2024-03-23 23:10:00,outlook.exe,0,38.2,3650.3,Finance
EMP-1086,2024-03-23 23:46:00,outlook.exe,0,5.4,3891.5,IT Security
EMP-1070,2024-03-23 04:12:00,outlook.exe,0,14.9,2273.4,Operations
EMP-1045,2024-03-23 01:01:00,outlook.exe,0,52.0,3907.9,Legal
EMP-1069,2024-03-23 12:05:00,outlook.exe,0,86.0,346.2,Marketing
EMP-1009,2024-03-23 03:13:00,word.exe,0,33.4,3547.9,Marketing
EMP-1043,2024-03-23 05:19:00,word.exe,0,1.9,84.1,Human Resources
EMP-1092,2024-03-23 01:02:00,code.exe,0,48.5,257.2,Finance
EMP-1041,2024-03-23 16:11:00,notepad.exe,0,32.5,407.8,Engineering
EMP-1037,2024-03-23 04:33:00,word.exe,0,42.8,2336.6,Executive
EMP-1067,2024-03-23 01:52:00,slack.exe,0,72.5,3765.7,Executive
EMP-1034,2024-03-23 20:49:00,notepad.exe,0,50.9,2486.7,Sales
EMP-1023,2024-03-23 11:11:00,outlook.exe,0,23.7,3272.4,Human Resources
EMP-1026,2024-03-23 21:47:00,notepad.exe,0,73.3,3205.8,IT Security
EMP-1018,2024-03-23 20:35:00,word.exe,0,76.0,2948.5,Research & Development
EMP-1084,2024-03-23 18:13:00,notepad.exe,0,58.1,2363.3,Sales
EMP-1070,2024-03-23 00:10:00,code.exe,0,4.9,3477.7,Operations
EMP-1073,2024-03-23 23:27:00,excel.exe,0,7.1,407.3,Human Resources
EMP-1031,2024-03-23 02:17:00,word.exe,0,13.9,2360.9,Engineering
EMP-1076,2024-03-23 18:58:00,slack.exe,0,25.8,3439.5,IT Security
EMP-1077,2024-03-23 02:40:00,zoom.exe,0,26.8,1238.1,Executive
EMP-1058,2024-03-23 04:33:00,code.exe,0,74.6,2164.6,Research & Development
EMP-1002,2024-03-23 23:54:00,word.exe,0,84.1,2160.5,Finance
EMP-1030,2024-03-23 15:36:00,outlook.exe,0,64.5,2495.1,Operations
EMP-1076,2024-03-23 23:26:00,notepad.exe,0,34.9,604.2,IT Security
EMP-1025,2024-03-23 05:54:00,outlook.exe,0,2.2,2117.1,Legal
EMP-1057,2024-03-23 21:54:00,chrome.exe,0,61.9,1848.7,Executive
EMP-1090,2024-03-23 08:47:00,excel.exe,0,37.4,3695.7,Operations
