user,connect_time,disconnect_time,duration_hrs,vpn_ip,geo_location,bytes_uploaded,bytes_downloaded,department
EMP-1014,2024-03-13 09:26:00,2024-03-13 16:26:32.584755,7.01,172.16.188.193,London,85983034,1635952453,Sales
EMP-1088,2024-03-13 14:40:00,2024-03-13 17:00:50.312061,2.35,172.16.156.38,Remote,401791628,1875247350,Research & Development
EMP-1034,2024-03-13 11:48:00,2024-03-13 18:38:27.683978,6.84,172.16.44.127,SanFrancisco,233833804,1954642293,Sales
EMP-1062,2024-03-13 05:25:00,2024-03-13 14:08:21.420660,8.72,172.16.248.241,London,208881119,1526223405,Finance
EMP-1092,2024-03-13 02:52:00,2024-03-13 10:27:48.031597,7.6,172.16.225.95,London,443238104,726597665,Finance
EMP-1022,2024-03-13 23:51:00,2024-03-14 05:07:11.194133,5.27,172.16.6.173,NewYork,271370881,1591217936,Finance
EMP-1080,2024-03-13 03:04:00,2024-03-13 11:56:06.705405,8.87,172.16.221.139,SanFrancisco,429004548,1554571398,Operations
EMP-1075,2024-03-13 02:31:00,2024-03-13 10:15:25.964594,7.74,172.16.91.109,Bangalore,286911066,198194953,Legal
EMP-1056,2024-03-13 17:03:00,2024-03-13 19:08:10.167028,2.09,172.16.214.242,Remote,62578605,1398046784,IT Security
EMP-1023,2024-03-13 12:41:00,2024-03-13 22:15:27.196691,9.57,172.16.150.74,SanFrancisco,54296892,1249335288,Human Resources
EMP-1002,2024-03-13 22:20:00,2024-03-14 09:13:21.602051,10.89,172.16.235.134,NewYork,396885469,870712267,Finance
EMP-1100,2024-03-13 20:41:00,2024-03-14 08:31:55.337288,11.85,172.16.173.73,Bangalore,201069388,1071958233,Operations
EMP-1076,2024-03-13 15:10:00,2024-03-13 16:12:11.011256,1.04,172.16.46.241,Remote,367224846,1854249900,IT Security
EMP-1071,2024-03-13 21:13:00,2024-03-13 22:54:13.803864,1.69,172.16.60.216,Berlin,68450789,983428034,Engineering
EMP-1001,2024-03-13 05:35:00,2024-03-13 07:08:13.234133,1.55,172.16.202.217,Shanghai,67300302,342001284,Engineering
EMP-1082,2024-03-14 11:42:00,2024-03-14 22:29:04.200263,10.78,172.16.217.129,Bangalore,468826978,292924096,Finance
EMP-1022,2024-03-14 13:24:00,2024-03-14 19:17:55.068257,5.9,172.16.14.23,NewYork,28585325,1506857920,Finance
EMP-1046,2024-03-14 14:48:00,2024-03-15 00:40:38.287551,9.88,172.16.190.225,Bangalore,204329647,153836779,IT Security
EMP-1083,2024-03-14 15:22:00,2024-03-15 01:42:20.639915,10.34,172.16.157.94,Berlin,24846956,1886320082,Human Resources
EMP-1073,2024-03-14 04:50:00,2024-03-14 08:56:10.817507,4.1,172.16.203.221,SanFrancisco,314502924,1503237259,Human Resources
EMP-1071,2024-03-14 00:03:00,2024-03-14 08:06:59.689693,8.07,172.16.144.65,Berlin,132047281,1742066246,Engineering
EMP-1008,2024-03-14 18:54:00,2024-03-15 02:38:32.522262,7.74,172.16.182.40,Bangalore,316559844,641486685,Research & Development
EMP-1054,2024-03-14 16:23:00,2024-03-14 17:33:01.539319,1.17,172.16.96.127,Remote,350331826,315502886,Sales
EMP-1005,2024-03-14 12:02:00,2024-03-14 18:44:38.430732,6.71,172.16.201.171,Remote,253681349,84877526,Legal
EMP-1100,2024-03-14 08:14:00,2024-03-14 18:52:22.583717,10.64,172.16.38.145,Moscow,295803579,744834270,Operations
EMP-1097,2024-03-14 13:58:00,2024-03-14 21:02:44.022374,7.08,172.16.80.2,NewYork,254357039,1363765155,Executive
EMP-1017,2024-03-14 08:28:00,2024-03-14 09:29:40.631406,1.03,172.16.203.204,Bangalore,181733498,620651692,Executive
EMP-1075,2024-03-14 11:36:00,2024-03-14 16:23:15.744016,4.79,172.16.64.153,Bangalore,92457248,232462229,Legal
EMP-1058,2024-03-14 12:10:00,2024-03-14 17:48:17.437879,5.64,172.16.7.181,London,434368922,1556336075,Research & Development
EMP-1041,2024-03-14 11:20:00,2024-03-14 20:53:11.623456,9.55,172.16.225.244,NewYork,106796665,417344418,Engineering
EMP-1085,2024-03-14 06:53:00,2024-03-14 18:03:30.293339,11.18,172.16.177.38,Bangalore,233586312,1533132637,Legal
EMP-1099,2024-03-14 22:51:00,2024-03-15 06:16:18.003037,7.42,172.16.100.124,London,270588987,986216133,Marketing
EMP-1090,2024-03-14 03:49:00,2024-03-14 05:24:12.106710,1.59,172.16.201.26,Berlin,17702546,1156081972,Operations
EMP-1068,2024-03-14 23:40:00,2024-03-15 03:12:06.965751,3.54,172.16.220.52,NewYork,353338007,1693941355,Research & Development
EMP-1068,2024-03-14 16:30:00,2024-03-14 20:04:31.260654,3.58,172.16.229.191,NewYork,380977475,1496245293,Research & Development
EMP-1057,2024-03-14 15:44:00,2024-03-14 17:51:00.895134,2.12,172.16.156.165,NewYork,252937874,1352651981,Executive
EMP-1011,2024-03-14 00:48:00,2024-03-14 03:38:35.827577,2.84,172.16.144.78,Remote,268826927,1059931583,Engineering
EMP-1028,2024-03-14 19:43:00,2024-03-15 06:14:29.575881,10.52,172.16.156.15,NewYork,394849752,1655922948,Research & Development
EMP-1004,2024-03-14 16:47:00,2024-03-14 22:50:20.644145,6.06,172.16.167.131,Remote,295161835,212000456,Sales
EMP-1004,2024-03-14 19:18:00,2024-03-15 03:11:46.337948,7.9,172.16.25.196,Remote,421402625,223467149,Sales
EMP-1082,2024-03-14 19:45:00,2024-03-15 05:34:38.892692,9.83,172.16.156.69,Bangalore,314229852,346286823,Finance
EMP-1075,2024-03-14 19:34:00,2024-03-15 04:26:05.785757,8.87,172.16.246.163,Bangalore,75477230,483903362,Legal
EMP-1024,2024-03-14 20:59:00,2024-03-14 23:26:15.469301,2.45,172.16.99.130,NewYork,412256285,884454422,Sales
EMP-1087,2024-03-14 22:54:00,2024-03-15 04:57:06.382489,6.05,172.16.198.142,SanFrancisco,280824657,753579674,Executive
EMP-1036,2024-03-14 02:13:00,2024-03-14 09:49:35.786891,7.61,172.16.8.67,Berlin,480455239,725437505,IT Security
EMP-1063,2024-03-14 14:26:00,2024-03-15 00:59:20.238438,10.56,172.16.62.197,Remote,56229051,1666181503,Human Resources
EMP-1037,2024-03-14 10:38:00,2024-03-14 21:45:44.472200,11.13,172.16.186.93,SanFrancisco,337197908,1380540425,Executive
EMP-1052,2024-03-14 06:28:00,2024-03-14 11:20:19.325023,4.87,172.16.33.198,NewYork,274303898,1661536183,Finance
EMP-1004,2024-03-14 03:57:00,2024-03-14 09:31:25.608823,5.57,172.16.251.215,Remote,355639302,663330294,Sales
EMP-1073,2024-03-14 10:22:00,2024-03-14 21:06:00.952928,10.73,172.16.195.82,SanFrancisco,178147808,993712283,Human Resources
EMP-1063,2024-03-14 12:38:00,2024-03-14 18:26:37.996205,5.81,172.16.239.103,Remote,21497298,100346722,Human Resources
EMP-1071,2024-03-14 01:57:00,2024-03-14 04:58:30.272461,3.03,172.16.228.15,Berlin,385301522,960395348,Engineering
EMP-1085,2024-03-14 06:42:00,2024-03-14 09:35:29.863109,2.89,172.16.164.212,Bangalore,135614034,1731023903,Legal
EMP-1024,2024-03-14 10:05:00,2024-03-14 21:08:24.184894,11.06,172.16.174.210,NewYork,97930658,464344785,Sales
EMP-1036,2024-03-14 04:27:00,2024-03-14 08:23:43.946190,3.95,172.16.189.162,Berlin,217908844,884380716,IT Security
EMP-1078,2024-03-14 12:15:00,2024-03-14 20:50:05.395262,8.58,172.16.229.67,London,177772405,1271095965,Research & Development
EMP-1067,2024-03-14 02:54:00,2024-03-14 13:09:54.758022,10.27,172.16.141.156,Remote,365577372,1468327001,Executive
EMP-1071,2024-03-14 19:02:00,2024-03-15 02:27:53.205224,7.43,172.16.166.41,Berlin,470678404,627727033,Engineering
EMP-1022,2024-03-14 20:01:00,2024-03-15 07:23:14.876715,11.37,172.16.226.89,NewYork,241121724,77016200,Finance
EMP-1034,2024-03-14 11:59:00,2024-03-14 17:22:12.254163,5.39,172.16.243.48,SanFrancisco,218124625,1024768849,Sales
EMP-1050,2024-03-14 01:55:00,2024-03-14 06:20:47.973417,4.43,172.16.64.127,Bangalore,478776202,1998452897,Operations
EMP-1092,2024-03-14 20:44:00,2024-03-15 03:05:50.759398,6.36,172.16.53.44,London,290762910,1830356397,Finance
EMP-1043,2024-03-14 11:06:00,2024-03-14 18:35:35.276505,7.49,172.16.211.110,NewYork,380796172,464579156,Human Resources
EMP-1029,2024-03-14 05:38:00,2024-03-14 12:40:47.644377,7.05,172.16.167.34,Berlin,236861698,417635447,Marketing
EMP-1040,2024-03-14 22:01:00,2024-03-15 09:34:03.699998,11.55,172.16.49.10,Bangalore,122083135,1455643515,Operations
EMP-1049,2024-03-14 04:12:00,2024-03-14 13:39:24.819210,9.46,172.16.68.238,London,347808042,1270031513,Marketing
EMP-1090,2024-03-14 03:44:00,2024-03-14 14:23:31.513132,10.66,172.16.119.191,Berlin,92010270,261770661,Operations
EMP-1079,2024-03-14 10:11:00,2024-03-14 19:40:53.385523,9.5,172.16.197.162,Remote,440782937,95609280,Marketing
EMP-1042,2024-03-14 08:43:00,2024-03-14 15:19:37.099502,6.61,172.16.169.239,Bangalore,148562220,1582947558,Finance
EMP-1069,2024-03-15 11:07:00,2024-03-15 15:20:15.796487,4.22,172.16.63.235,SanFrancisco,202014490,1770776008,Marketing
EMP-1093,2024-03-15 17:50:00,2024-03-16 01:32:43.263334,7.71,172.16.234.250,London,220988548,1412241894,Human Resources
EMP-1003,2024-03-15 22:40:00,2024-03-16 00:09:28.585628,1.49,172.16.95.159,Moscow,320025444,256010920,Human Resources
EMP-1014,2024-03-15 17:38:00,2024-03-16 00:30:13.036615,6.87,172.16.17.113,London,24693611,197792756,Sales
EMP-1008,2024-03-15 15:27:00,2024-03-15 18:48:36.754573,3.36,172.16.85.213,Bangalore,45941758,1603186091,Research & Development
EMP-1008,2024-03-15 12:46:00,2024-03-15 22:07:16.066742,9.35,172.16.194.202,Bangalore,406332725,1916335592,Research & Development
EMP-1020,2024-03-15 20:01:00,2024-03-15 21:59:02.600813,1.97,172.16.18.182,Bangalore,21978806,1542816007,Operations
EMP-1056,2024-03-15 09:34:00,2024-03-15 18:02:26.933207,8.47,172.16.150.247,Remote,186622406,1503218209,IT Security
EMP-1052,2024-03-15 13:06:00,2024-03-15 15:55:41.096371,2.83,172.16.91.162,NewYork,67757125,103772656,Finance
EMP-1078,2024-03-15 00:26:00,2024-03-15 10:55:33.763279,10.49,172.16.183.11,London,433105786,1665125584,Research & Development
EMP-1028,2024-03-15 20:16:00,2024-03-16 02:28:29.840360,6.21,172.16.115.230,NewYork,458528305,699254081,Research & Development
EMP-1006,2024-03-15 09:53:00,2024-03-15 15:47:48.599236,5.91,172.16.130.237,Berlin,396259598,1349331518,IT Security
EMP-1020,2024-03-15 04:15:00,2024-03-15 08:13:15.055335,3.97,172.16.250.91,Bangalore,202192139,694574509,Operations
EMP-1042,2024-03-15 10:26:00,2024-03-15 14:00:43.609252,3.58,172.16.52.145,Bangalore,457423934,1419639523,Finance
EMP-1096,2024-03-15 07:43:00,2024-03-15 15:27:53.818204,7.75,172.16.249.176,Remote,75160323,516106284,IT Security
EMP-1023,2024-03-15 15:31:00,2024-03-15 17:03:05.587468,1.53,172.16.170.155,SanFrancisco,155897101,451866083,Human Resources
EMP-1087,2024-03-15 04:01:00,2024-03-15 07:13:22.859437,3.21,172.16.122.65,SanFrancisco,209788953,1381054706,Executive
EMP-1017,2024-03-15 12:14:00,2024-03-15 19:29:05.576452,7.25,172.16.7.152,Bangalore,308627511,85877160,Executive
EMP-1070,2024-03-15 04:51:00,2024-03-15 16:16:43.693166,11.43,172.16.88.100,London,77522311,1618439896,Operations
EMP-1071,2024-03-15 21:43:00,2024-03-16 03:13:38.706479,5.51,172.16.250.252,Berlin,152538949,1333062766,Engineering
EMP-1029,2024-03-15 06:41:00,2024-03-15 16:33:37.940395,9.88,172.16.81.217,Berlin,488775389,1068881124,Marketing
EMP-1083,2024-03-15 22:11:00,2024-03-16 08:14:09.371429,10.05,172.16.125.115,Berlin,60621249,86878732,Human Resources
EMP-1016,2024-03-15 18:27:00,2024-03-16 01:24:07.318173,6.95,172.16.70.28,SanFrancisco,124190322,807709281,IT Security
EMP-1027,2024-03-15 13:46:00,2024-03-15 17:37:12.187353,3.85,172.16.225.183,NewYork,499028041,685805406,Executive
EMP-1041,2024-03-15 22:54:00,2024-03-16 05:50:17.360415,6.94,172.16.182.50,NewYork,188981667,849764903,Engineering
EMP-1004,2024-03-15 08:27:00,2024-03-15 14:47:20.635577,6.34,172.16.172.49,Remote,483880963,852253455,Sales
EMP-1063,2024-03-15 14:19:00,2024-03-15 17:49:50.366272,3.51,172.16.170.92,Remote,378149073,407064963,Human Resources
EMP-1035,2024-03-15 17:30:00,2024-03-15 19:39:40.564309,2.16,172.16.125.102,Remote,454453621,652220715,Legal
EMP-1034,2024-03-15 12:57:00,2024-03-15 15:16:37.839424,2.33,172.16.160.134,SanFrancisco,140446359,1018758739,Sales
EMP-1030,2024-03-15 22:49:00,2024-03-16 10:20:34.169692,11.53,172.16.54.253,SanFrancisco,205499707,623072080,Operations
EMP-1001,2024-03-15 01:23:00,2024-03-15 07:32:12.691651,6.15,172.16.129.237,London,198345049,1913802809,Engineering
EMP-1022,2024-03-15 22:49:00,2024-03-16 03:36:56.604870,4.8,172.16.72.16,NewYork,446152967,1136762958,Finance
EMP-1034,2024-03-15 08:47:00,2024-03-15 12:07:27.532779,3.34,172.16.3.225,SanFrancisco,157839744,909506426,Sales
EMP-1006,2024-03-15 23:12:00,2024-03-16 07:35:23.538126,8.39,172.16.242.250,Berlin,255104622,434955467,IT Security
EMP-1067,2024-03-15 21:22:00,2024-03-16 07:34:17.404250,10.2,172.16.245.134,Remote,258468623,1981164037,Executive
EMP-1015,2024-03-15 01:38:00,2024-03-15 08:30:10.196855,6.87,172.16.75.225,Berlin,454461407,1095128453,Legal
EMP-1097,2024-03-15 14:28:00,2024-03-16 00:49:05.555011,10.35,172.16.191.103,Shanghai,8172322,768386542,Executive
EMP-1050,2024-03-15 23:05:00,2024-03-16 07:07:55.120064,8.05,172.16.110.30,Bangalore,4821966,924897407,Operations
EMP-1037,2024-03-15 16:25:00,2024-03-16 01:17:49.794984,8.88,172.16.47.253,SanFrancisco,187495038,136219919,Executive
EMP-1093,2024-03-15 04:06:00,2024-03-15 13:01:15.363618,8.92,172.16.91.124,London,170215364,647500576,Human Resources
EMP-1008,2024-03-15 22:11:00,2024-03-15 22:48:08.225876,0.62,172.16.29.9,Bangalore,261209993,1137902421,Research & Development
EMP-1089,2024-03-15 05:00:00,2024-03-15 06:48:30.956010,1.81,172.16.140.228,Shanghai,108295923,78473545,Marketing
EMP-1053,2024-03-15 00:18:00,2024-03-15 12:00:19.089898,11.71,172.16.243.12,Unknown,176145906,823059051,Human Resources
EMP-1053,2024-03-15 05:14:00,2024-03-15 09:27:32.216934,4.23,172.16.206.35,Bangalore,220612589,568391874,Human Resources
EMP-1047,2024-03-15 11:19:00,2024-03-15 21:21:44.080035,10.05,172.16.147.71,Bangalore,381815404,1560050328,Executive
EMP-1087,2024-03-15 00:10:00,2024-03-15 11:00:45.037455,10.85,172.16.130.49,SanFrancisco,414402819,1414282516,Executive
EMP-1061,2024-03-16 05:54:00,2024-03-16 10:32:01.645836,4.63,172.16.251.147,Bangalore,19535809,187039198,Engineering
EMP-1056,2024-03-16 17:15:00,2024-03-16 22:44:10.443515,5.49,172.16.218.47,Remote,280222882,1661328833,IT Security
EMP-1083,2024-03-16 20:50:00,2024-03-17 01:26:14.748394,4.6,172.16.229.42,Berlin,448953708,5423510,Human Resources
EMP-1060,2024-03-16 22:57:00,2024-03-17 04:09:34.047099,5.21,172.16.14.26,Berlin,423900683,772766204,Operations
EMP-1043,2024-03-16 00:41:00,2024-03-16 12:12:59.627396,11.53,172.16.3.11,NewYork,88973780,575755111,Human Resources
EMP-1049,2024-03-16 10:14:00,2024-03-16 21:46:37.024060,11.54,172.16.249.92,London,299406232,1934604193,Marketing
EMP-1010,2024-03-16 08:40:00,2024-03-16 14:06:46.570810,5.45,172.16.210.122,Remote,350655304,1379205986,Operations
EMP-1084,2024-03-16 12:32:00,2024-03-16 19:37:35.967092,7.09,172.16.15.141,SanFrancisco,375973081,1296067276,Sales
EMP-1094,2024-03-16 10:01:00,2024-03-16 19:57:12.437994,9.94,172.16.114.50,Berlin,425358082,321203594,Sales
EMP-1012,2024-03-16 11:12:00,2024-03-16 20:10:15.776958,8.97,172.16.76.222,NewYork,414264537,1124797364,Finance
EMP-1040,2024-03-16 01:53:00,2024-03-16 09:11:54.032680,7.32,172.16.17.165,Bangalore,173472313,1911921657,Operations
EMP-1022,2024-03-16 14:18:00,2024-03-16 22:48:03.083116,8.5,172.16.75.216,NewYork,179588254,225467926,Finance
EMP-1036,2024-03-16 02:35:00,2024-03-16 10:57:51.615408,8.38,172.16.232.243,Berlin,386257307,1145357684,IT Security
EMP-1029,2024-03-16 21:01:00,2024-03-17 04:39:33.059116,7.64,172.16.30.254,Berlin,419357100,1953636063,Marketing
EMP-1076,2024-03-16 21:45:00,2024-03-17 09:21:23.267603,11.61,172.16.179.102,Remote,74816506,1537882124,IT Security
EMP-1001,2024-03-16 22:24:00,2024-03-17 04:39:36.406522,6.26,172.16.210.121,London,133712860,1507430874,Engineering
EMP-1070,2024-03-16 23:51:00,2024-03-17 08:43:35.779240,8.88,172.16.7.15,London,484558572,111243612,Operations
EMP-1080,2024-03-16 05:22:00,2024-03-16 11:03:54.724323,5.7,172.16.39.99,SanFrancisco,457679616,515057977,Operations
EMP-1022,2024-03-17 13:29:00,2024-03-17 18:37:12.651949,5.14,172.16.195.188,NewYork,308255890,1077458554,Finance
EMP-1022,2024-03-17 10:43:00,2024-03-17 14:22:09.997790,3.65,172.16.53.138,NewYork,254002153,1094695143,Finance
EMP-1064,2024-03-17 07:18:00,2024-03-17 18:48:46.907252,11.51,172.16.224.5,Remote,135744414,745715628,Sales
EMP-1005,2024-03-17 16:16:00,2024-03-17 21:28:46.540946,5.21,172.16.243.247,Remote,12624089,142049277,Legal
EMP-1031,2024-03-17 13:33:00,2024-03-17 14:28:34.446272,0.93,172.16.6.130,NewYork,213390374,1903517991,Engineering
EMP-1081,2024-03-17 23:32:00,2024-03-18 11:11:50.662402,11.66,172.16.214.115,Berlin,50890033,1677102362,Engineering
EMP-1012,2024-03-17 13:56:00,2024-03-18 00:48:30.806200,10.88,172.16.87.137,NewYork,133741066,886177363,Finance
EMP-1024,2024-03-17 21:26:00,2024-03-18 03:08:21.912109,5.71,172.16.161.165,NewYork,388978223,521470331,Sales
EMP-1064,2024-03-17 22:20:00,2024-03-18 05:09:02.324546,6.82,172.16.171.198,Remote,415747751,1729141147,Sales
EMP-1021,2024-03-17 04:28:00,2024-03-17 09:00:11.543764,4.54,172.16.149.175,Bangalore,202921028,1123338495,Engineering
EMP-1073,2024-03-17 23:10:00,2024-03-18 02:08:27.110381,2.97,172.16.160.144,SanFrancisco,28997450,1377412633,Human Resources
EMP-1077,2024-03-17 07:50:00,2024-03-17 15:48:43.139010,7.98,172.16.154.87,London,33748954,1046457325,Executive
EMP-1089,2024-03-17 04:11:00,2024-03-17 11:30:42.488047,7.33,172.16.23.190,Remote,314373117,480012358,Marketing
EMP-1038,2024-03-17 10:34:00,2024-03-17 15:21:28.478699,4.79,172.16.212.199,Remote,142478665,140274215,Research & Development
EMP-1053,2024-03-17 00:08:00,2024-03-17 08:35:05.510324,8.45,172.16.224.31,Bangalore,245120983,1602691030,Human Resources
EMP-1096,2024-03-17 07:58:00,2024-03-17 10:12:48.140271,2.25,172.16.107.164,Remote,297274889,94205832,IT Security
EMP-1065,2024-03-17 17:24:00,2024-03-17 18:11:03.443080,0.78,172.16.224.158,Remote,238983071,876225888,Legal
EMP-1003,2024-03-17 13:57:00,2024-03-17 21:03:19.614426,7.11,172.16.69.39,Berlin,222661421,1469728162,Human Resources
EMP-1080,2024-03-17 13:15:00,2024-03-17 14:27:45.951862,1.21,172.16.196.125,SanFrancisco,123778519,1069881506,Operations
EMP-1003,2024-03-17 22:07:00,2024-03-18 05:00:11.764418,6.89,172.16.164.234,Berlin,409495210,1341725550,Human Resources
EMP-1004,2024-03-17 12:32:00,2024-03-17 20:13:56.119328,7.7,172.16.41.114,Remote,300704352,264711992,Sales
EMP-1050,2024-03-17 21:55:00,2024-03-18 07:16:57.144769,9.37,172.16.34.231,Bangalore,302727764,1180397047,Operations
EMP-1079,2024-03-17 11:41:00,2024-03-17 19:14:26.064823,7.56,172.16.141.114,Remote,342371302,1771234459,Marketing
EMP-1036,2024-03-17 16:07:00,2024-03-18 02:02:46.757537,9.93,172.16.76.59,Berlin,311860637,232613662,IT Security
EMP-1079,2024-03-17 01:10:00,2024-03-17 03:35:27.568395,2.42,172.16.58.31,Remote,71240684,676937509,Marketing
EMP-1049,2024-03-17 17:12:00,2024-03-17 23:28:42.051023,6.28,172.16.149.119,London,282520374,776434774,Marketing
EMP-1047,2024-03-17 23:51:00,2024-03-18 03:14:50.738477,3.4,172.16.41.83,Bangalore,255056302,1626803906,Executive
EMP-1005,2024-03-17 12:28:00,2024-03-17 18:04:05.925388,5.6,172.16.81.60,Remote,159321315,1049300037,Legal
EMP-1018,2024-03-17 02:27:00,2024-03-17 07:10:13.023041,4.72,172.16.206.57,SanFrancisco,296585845,1027406656,Research & Development
EMP-1062,2024-03-17 21:18:00,2024-03-18 02:45:44.018797,5.46,172.16.210.12,London,51538498,1043643889,Finance
EMP-1078,2024-03-17 04:17:00,2024-03-17 04:52:35.796755,0.59,172.16.13.130,London,291863156,1925315767,Research & Development
EMP-1091,2024-03-17 00:14:00,2024-03-17 05:25:50.816276,5.2,172.16.255.55,Remote,320734182,1687390656,Engineering
EMP-1015,2024-03-17 21:52:00,2024-03-18 03:29:48.814994,5.63,172.16.203.151,Berlin,367524797,1471447757,Legal
EMP-1002,2024-03-17 01:47:00,2024-03-17 08:56:47.725604,7.16,172.16.22.97,NewYork,325193561,1300379106,Finance
EMP-1057,2024-03-17 09:23:00,2024-03-17 15:48:15.658722,6.42,172.16.140.250,NewYork,143633315,773994118,Executive
EMP-1089,2024-03-17 20:23:00,2024-03-18 05:48:26.956774,9.42,172.16.102.163,Remote,273197667,1549869071,Marketing
EMP-1087,2024-03-17 04:43:00,2024-03-17 12:07:55.530654,7.42,172.16.112.87,SanFrancisco,17356657,1596859910,Executive
EMP-1065,2024-03-17 14:32:00,2024-03-17 20:05:49.251200,5.56,172.16.28.86,Remote,84983363,351161742,Legal
EMP-1065,2024-03-17 12:05:00,2024-03-17 13:56:21.779492,1.86,172.16.56.213,Remote,261416503,1309636413,Legal
EMP-1008,2024-03-17 01:15:00,2024-03-17 09:41:44.677268,8.45,172.16.152.184,Bangalore,324984325,1359830285,Research & Development
EMP-1021,2024-03-17 19:43:00,2024-03-17 23:07:36.184168,3.41,172.16.251.65,Bangalore,430383912,1366179168,Engineering
EMP-1059,2024-03-17 20:49:00,2024-03-17 23:21:38.476173,2.54,172.16.211.1,Bangalore,398208260,284211515,Marketing
EMP-1066,2024-03-17 01:03:00,2024-03-17 04:06:25.805923,3.06,172.16.223.67,Bangalore,380977901,1287821202,IT Security
EMP-1031,2024-03-17 14:16:00,2024-03-18 00:43:40.040274,10.46,172.16.55.112,NewYork,196313162,693640858,Engineering
